cycle,type,temperature,Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_impedance,Re,Rct
305,3,24,836.7205810546875+60.9403076171875i,325.1300048828125+34.78322982788086i,2.564199620351541-0.08689089495830302i,0.222245336466074-0.00282895609937087i,0.07833817644220986-0.0008293186298452643i,0.08269416457353587,0.0585831887959693
305,3,24,835.7513427734375+65.34394836425781i,326.08984375+30.50859451293945i,2.559293843151618-0.03905828402825676i,0.2209499146754731-0.002411232654572108i,0.08026836068697617-0.001310197068783467i,0.08269416457353587,0.0585831887959693
305,3,24,834.4165649414062+62.45976257324219i,325.348876953125+32.31033325195312i,2.558514569756104-0.06210777794836618i,0.21964588511083-0.002153122993119684i,0.07715486353054493-0.001474033164970254i,0.08269416457353587,0.0585831887959693
305,3,24,835.40185546875+43.37728500366211i,329.5686950683594+24.28242874145508i,2.530792522768025-0.05484897188463351i,0.2183524835318828-0.001908192379880102i,0.07750926159946421-0.001285444571313574i,0.08269416457353587,0.0585831887959693
305,3,24,836.5144653320312+43.41776275634766i,326.5037841796875+25.49394607543945i,2.556830840676774-0.06666368316242213i,0.2170780368457436-0.00157335528050252i,0.07778501300027686-0.001929692414792623i,0.08269416457353587,0.0585831887959693
305,3,24,832.5462646484375+41.28677749633789i,329.9900207519531+25.34200668334961i,2.517703565256002-0.06823504247117319i,0.2158219665246612-0.00108395341899043i,0.07529701265065336-0.001666904475886634i,0.08269416457353587,0.0585831887959693
305,3,24,832.0809326171875+42.28828430175781i,330.1909484863281+24.15457344055176i,2.515904488503138-0.05597462777199754i,0.2145766047105718-0.000408997203514684i,0.07584340639337415-0.001274916906721528i,0.08269416457353587,0.0585831887959693
305,3,24,833.06591796875+41.44509887695312i,330.7354736328125+27.13658142089844i,2.512197890353067-0.08081190513508471i,0.2133291654729272+0.0004533696289071476i,0.07598128846508651-0.001651761762694648i,0.08269416457353587,0.0585831887959693
305,3,24,830.8795166015625+43.54192352294922i,333.1794128417969+26.40641403198242i,2.488516139382911-0.06654331907774194i,0.2120639828386721+0.001480215002847914i,0.07829262212509099-0.002189719052764006i,0.08269416457353587,0.0585831887959693
305,3,24,832.3290405273438+3.768613815307617i,333.6970825195312+8.214459419250488i,2.493032557739777-0.05007625728983705i,0.2107649715080183+0.002628053072612278i,0.07382406791267095-0.001731397274467806i,0.08269416457353587,0.0585831887959693
305,3,24,832.035400390625+2.803144454956055i,333.8873291015625+8.899310111999512i,2.490419123822454-0.05798323550908142i,0.2094181730570498+0.003837055544651409i,0.07295328488524981-0.002417671353632834i,0.08269416457353587,0.0585831887959693
305,3,24,831.7274169921875+0.6855010986328125i,330.2609558105469+10.04790878295898i,2.516128776060054-0.07447544402889225i,0.2080142096888403+0.005035301208718166i,0.07157818071903735-0.001705902021662015i,0.08269416457353587,0.0585831887959693
305,3,24,828.943603515625+2.216606140136719i,336.2487487792969+8.103752136230469i,2.463996665647611-0.05279131050215764i,0.2065504709352+0.006143075862880542i,0.06806166280684302-0.002208653973108154i,0.08269416457353587,0.0585831887959693
305,3,24,825.4407348632812+1.891185760498047i,335.7192687988281+9.450773239135742i,2.456934676614115-0.06353149406009223i,0.205032898308285+0.007077173485033089i,0.0692094311227491-0.001547569292912107i,0.08269416457353587,0.0585831887959693
305,3,24,826.5096435546875+3.904104232788086i,338.2831115722656+6.669050216674805i,2.442526534410014-0.03661201950989855i,0.2034772998104875+0.00775508823197605i,0.07261245045302978-0.002168714006164669i,0.08269416457353587,0.0585831887959693
305,3,24,822.9387817382812+11.61503982543945i,342.8960571289062+12.59463405609131i,2.397974769304913-0.05420469113970762i,0.2019102093550558+0.008098936649088501i,0.06641940336242665-0.001888509076572389i,0.08269416457353587,0.0585831887959693
305,3,24,824.683837890625+15.82688903808594i,340.3287658691406+9.644060134887695i,2.422570039675335-0.02214482835817096i,0.2003693923208371+0.00803891879892066i,0.06318347663587084-0.001361644786638036i,0.08269416457353587,0.0585831887959693
305,3,24,829.5015258789062+16.17117691040039i,335.4864196777344+10.54899406433105i,2.471605784760428-0.02951469049601246i,0.1989041734456387+0.007516121112855977i,0.06563910251736509-0.0003721894587016666i,0.08269416457353587,0.0585831887959693
305,3,24,823.21533203125+18.2128849029541i,340.0541687011719+7.923770904541016i,2.420769497196586-0.002848775561942545i,0.1975758138832201+0.006484485151305661i,0.06430060511825436-0.001470535839554444i,0.08269416457353587,0.0585831887959693
305,3,24,823.2261962890625+20.72111892700195i,342.3698120117188+3.41078519821167i,2.404858377931144+0.0365647411908226i,0.1964581809878976+0.004911816458053352i,0.06185332237898791-0.001533639241359766i,0.08269416457353587,0.0585831887959693
305,3,24,823.5145874023438+42.45429611206055i,338.4583435058594+11.36767578125i,2.434600785356581+0.04366429136971316i,0.1956389340547827+0.002779788682420302i,0.06139988675548686-0.001691465984301192i,0.08269416457353587,0.0585831887959693
305,3,24,825.2679443359375+41.84749984741211i,337.7899780273438+13.17386245727539i,2.444253063046557+0.02855989464341586i,0.1952213972158327+8.30156710168141e-05i,0.06042392528987205-0.001412616065589778i,0.08269416457353587,0.0585831887959693
305,3,24,825.7030029296875+41.78764343261719i,339.7543334960938+9.98098087310791i,2.43180876370036+0.05155432896124954i,0.1953272221779698-0.003172571747957651i,0.05851218418098983-0.001080811475041725i,0.08269416457353587,0.0585831887959693
305,3,24,825.213134765625+47.77886199951172i,338.3878784179688+6.854617595672607i,2.440519174378916+0.09175871331267173i,0.1960998829798558-0.006971583052229631i,0.05597643272025421+0.001752916521736233i,0.08269416457353587,0.0585831887959693
305,3,24,825.1484985351562+55.23451995849609i,337.7825927734375-2.002570152282715i,2.4417837516098+0.1779972221899732i,0.1977090227294021-0.01129049703910276i,0.0547872356641088-0.0007933535121146067i,0.08269416457353587,0.0585831887959693
305,3,24,827.2210083007812+68.39131164550781i,335.0802307128906-14.7879467010498i,2.454936116612387+0.3124468903155329i,0.2003557164055006-0.01609730678126742i,0.05732912388521345-6.829184386081002e-05i,0.08269416457353587,0.0585831887959693
305,3,24,837.5526123046875+93.34857940673828i,329.69189453125-41.68314743041992i,2.465207071011193+0.5948164709145541i,0.2042788354711598-0.02134782438382222i,0.05669451995231804+0.0002948142701675249i,0.08269416457353587,0.0585831887959693
305,3,24,851.1488037109375+97.14775085449219i,312.9316711425781-45.04799270629883i,2.620915996566477+0.6877372135771598i,0.2097628704691253-0.02697636462778947i,99999+0i,0.08269416457353587,0.0585831887959693
305,3,24,870.9287719726562+109.6897048950195i,291.7252807617188-59.83829879760742i,2.790893121011165+0.9484676839107229i,0.2171476845006652-0.03287774566315596i,99999+0i,0.08269416457353587,0.0585831887959693
305,3,24,891.4237670898438+113.1647338867188i,269.4320068359375-71.08690643310547i,2.989602939779103+1.208788674232196i,0.2268405107154128-0.03887654460142137i,99999+0i,0.08269416457353587,0.0585831887959693
305,3,24,909.732666015625+101.1499176025391i,246.7784118652344-80.38770294189453i,3.212076843201515+1.456210832966248i,0.2393296629232375-0.04467821884976107i,99999+0i,0.08269416457353587,0.0585831887959693
305,3,24,919.5802612304688+60.75923156738281i,225.4370880126953-88.87831115722656i,3.438403823199853+1.625104190617054i,0.2551972146082489-0.04979492013540067i,99999+0i,0.08269416457353587,0.0585831887959693
305,3,24,922.5400390625-5.05726432800293i,207.7979125976562-106.4169616699219i,3.527046835195602+1.781925231645484i,0.2751232161959275-0.0534365508558951i,99999+0i,0.08269416457353587,0.0585831887959693
305,3,24,918.5750122070312-127.8591613769531i,172.6340637207031-128.3852386474609i,3.780738290297508+2.071038696423902i,0.2998651475404924-0.05435522844527989i,99999+0i,0.08269416457353587,0.0585831887959693
305,3,24,880.5338134765625-296.258056640625i,134.8835296630859-140.7840728759766i,4.221578872001374+2.209854766341232i,0.3301806880998753-0.05063039710862689i,99999+0i,0.08269416457353587,0.0585831887959693
305,3,24,798.1376342773438-452.9029541015625i,101.884521484375-142.6958465576172i,4.747335282525214+2.20369168603938i,0.3666360943423266-0.03938663152671888i,99999+0i,0.08269416457353587,0.0585831887959693
307,3,24,844.0502319335938+31.47416687011719i,313.2646484375+86.12613677978516i,2.530702452051575-0.5952968507438225i,0.1689519556716463-0.1268469911311743i,0.07726627383496486-0.0014297954618565i,0.07692027721215688,0.05728256542976495
307,3,24,835.5487670898438+43.15007781982422i,322.6809387207031+76.00669860839844i,2.483124107939047-0.4511700890567867i,0.188180524758845-0.1021317578118577i,0.07902442757807976-0.0001588394636066084i,0.07692027721215688,0.05728256542976495
307,3,24,835.988037109375+52.75496673583984i,322.0396423339844+66.15357208251953i,2.523098792976395-0.3544813002190921i,0.2008347396589054-0.07981804564218353i,0.07596354932744205-0.001262751736558918i,0.07692027721215688,0.05728256542976495
307,3,24,835.1370239257812+55.94430923461914i,322.6950073242188+62.66513061523438i,2.526400762460945-0.3172435959895946i,0.2087770423153833-0.0607535831595503i,0.07583186381155115+0.0001886959850721929i,0.07692027721215688,0.05728256542976495
307,3,24,835.8746948242188+59.32649230957031i,321.6361694335938+51.47491836547852i,2.562701803531986-0.2256847354889609i,0.2134909779800688-0.04512769293100801i,0.07596618474832546-0.0008977518915524864i,0.07692027721215688,0.05728256542976495
307,3,24,834.438232421875+60.17692565917969i,324.48388671875+51.51825714111328i,2.537076309473294-0.217356937973391i,0.2160734322127161-0.03275614335193112i,0.07608785301631851-0.0006502263360404897i,0.07692027721215688,0.05728256542976495
307,3,24,831.7429809570312+67.13079833984375i,325.4397583007812+44.9815559387207i,2.53581751178478-0.1442178397684061i,0.2172924625453247-0.02326840920365648i,0.07909151703950999-0.0006334420686048058i,0.07692027721215688,0.05728256542976495
307,3,24,831.610107421875+66.52573394775391i,325.918212890625+45.57704925537109i,2.530646869525937-0.1497727992542773i,0.2176629224552726-0.01622175936796734i,0.07788541267241583-0.001016410207067113i,0.07692027721215688,0.05728256542976495
307,3,24,831.9373779296875+68.10711669921875i,327.7077026367188+42.73238754272461i,2.522859503435053-0.1211466590439713i,0.2175172709075603-0.0111662753941264i,0.07551225124130902+0.0001261790607160177i,0.07692027721215688,0.05728256542976495
307,3,24,832.8305053710938+69.16291046142578i,326.064697265625+40.51503753662109i,2.541308272467381-0.1036551637547638i,0.2170631227991603-0.00767933424316661i,0.07605063085346507-0.0008658843237413721i,0.07692027721215688,0.05728256542976495
307,3,24,833.052734375+59.20619201660156i,326.3860168457031+36.36258697509766i,2.541024357269854-0.1016956164398318i,0.21642618861022-0.005382135702088626i,0.07510662957042283-0.0004517308864495714i,0.07692027721215688,0.05728256542976495
307,3,24,830.1237182617188+62.67724609375i,330.1348266601562+32.00790405273438i,2.509318336243057-0.05343506054465558i,0.2156803284802547-0.003946156886556361i,0.07436915666356293-0.000229683437770845i,0.07692027721215688,0.05728256542976495
307,3,24,829.9639282226562+62.04272079467773i,329.4053039550781+34.33040237426758i,2.511928500228928-0.07344385492005039i,0.2148674445672947-0.003094191630977141i,0.07354777513351271-0.001097387842914594i,0.07692027721215688,0.05728256542976495
307,3,24,829.2572021484375+63.25231170654297i,330.6244506835938+33.34585571289062i,2.501998883769325-0.06103293940820355i,0.2140099563988053-0.002598604783533309i,0.07637519816919225-0.0009619074631856662i,0.07692027721215688,0.05728256542976495
307,3,24,828.0825805664062+65.23035430908203i,332.0962524414062+32.52815628051758i,2.488863006360142-0.04735907257903915i,0.2131182240755975-0.002278234188582656i,0.07446845789836185-0.0004667849462761298i,0.07692027721215688,0.05728256542976495
307,3,24,829.4872436523438+43.34203338623047i,334.2690124511719+26.2305793762207i,2.476421619368974-0.06466630068730632i,0.2121947861732767-0.001994697746806623i,0.07424267384591557-0.001159224377083173i,0.07692027721215688,0.05728256542976495
307,3,24,831.41162109375+42.37442398071289i,330.3275451660156+24.29051208496094i,2.512776530508726-0.05649605966416238i,0.2112367912063538-0.001648491511688746i,0.07454353832746455-0.001506621824234074i,0.07692027721215688,0.05728256542976495
307,3,24,829.465576171875+44.21831512451172i,333.1100769042969+22.56052017211914i,2.487644165353573-0.03573662904356437i,0.2102375751788537-0.001175060321886335i,0.07295053134133989-0.000925946670252208i,0.07692027721215688,0.05728256542976495
307,3,24,828.5270385742188+43.85586929321289i,333.7284851074219+24.84671211242676i,2.478682376626526-0.05313073030390188i,0.2091879884090352-0.000540907245027202i,0.07287487861792313-0.001829588052259065i,0.07692027721215688,0.05728256542976495
307,3,24,828.7337646484375+42.40650177001953i,334.0032958984375+26.35384368896484i,2.475818549667379-0.06838505359270337i,0.2080778018066957+0.0002602573493586639i,0.07273581707314122-0.001494646472941023i,0.07692027721215688,0.05728256542976495
307,3,24,827.9094848632812+42.82012557983398i,335.8438415527344+23.19157409667969i,2.462225273054697-0.04252796245093184i,0.2068973192792639+0.001211359567949473i,0.07191178887282137-0.001833709826153237i,0.07692027721215688,0.05728256542976495
307,3,24,828.2037353515625+1.137144088745117i,336.5245056152344+10.01957321166992i,2.458971098083946-0.06983353800913657i,0.2056391806884441+0.002275839360088261i,0.0703868183989755-0.001614780015231224i,0.07692027721215688,0.05728256542976495
307,3,24,826.1849975585938+2.300266265869141i,336.5196228027344+8.36374568939209i,2.45374133664508-0.05414900358443902i,0.2043002510057479+0.003401589146407259i,0.06717564442665858-0.002113063395010299i,0.07692027721215688,0.05728256542976495
307,3,24,828.5892333984375+1.384498596191406i,338.766845703125+9.725747108459473i,2.444001177063696-0.06607859968777603i,0.2028834490845929+0.004524951125909284i,0.06694566714554334-0.00226881288190982i,0.07692027721215688,0.05728256542976495
307,3,24,824.7196044921875+2.805778503417969i,339.8851623535156+8.269123077392578i,2.42523077787451-0.05074876811470345i,0.2013993671089282+0.005574729205176732i,0.06719859362927677-0.001257183424471171i,0.07692027721215688,0.05728256542976495
307,3,24,820.775146484375+1.597509384155273i,342.9617309570312+8.985547065734863i,2.391677782492257-0.05800362577186093i,0.1998675619855332+0.006476126502376905i,0.06637920513450474-0.002136592153713269i,0.07692027721215688,0.05728256542976495
307,3,24,820.5489501953125+1.962959289550781i,343.1358337402344+9.438249588012695i,2.389673376839656-0.06000939700888069i,0.1983174540027564+0.007154479232938125i,0.06327787095143658-0.001463512272673764i,0.07692027721215688,0.05728256542976495
307,3,24,820.9078369140625+15.20097160339355i,343.6175231933594+9.409756660461426i,2.388436553574183-0.02116782373929647i,0.1967888356007629+0.00753863014344904i,0.06408468744078022-0.001482408799665652i,0.07692027721215688,0.05728256542976495
307,3,24,820.5603637695312+13.26535034179688i,343.0556945800781+12.06253719329834i,2.390320216114218-0.04538031700080068i,0.1953320625036941+0.007563775318811792i,0.0654791494185924-0.001657421982079763i,0.07692027721215688,0.05728256542976495
307,3,24,818.5454711914062+17.59424591064453i,345.8944396972656+9.249147415161133i,2.366128656942432-0.0124038618383352i,0.1940080591514147+0.007173630524251308i,0.06321931928880947-0.001710215988078636i,0.07692027721215688,0.05728256542976495
307,3,24,820.1144409179688+18.5394458770752i,342.6478271484375+6.314873695373535i,2.393645827261326+0.009992401921693128i,0.1928883104380513+0.006321798507107055i,0.06219133036867264-0.001415490355430582i,0.07692027721215688,0.05728256542976495
307,3,24,824.1595458984375+22.60882186889648i,338.9912109375+5.440077304840088i,2.431656204834214+0.02767158508287629i,0.1920550259586596+0.004972277058483558i,0.0615424379669593-0.001354711874671613i,0.07692027721215688,0.05728256542976495
307,3,24,821.7132568359375+37.69547271728516i,341.3076477050781+16.84836769104004i,2.40713047009418-0.008381724061570376i,0.1916016504699407+0.003099129772728952i,0.06006939529478232-0.0013822539248065i,0.07692027721215688,0.05728256542976495
307,3,24,822.5217895507812+41.21469879150391i,340.1014099121094+13.05501079559326i,2.419547002204432+0.02830769375454134i,0.1916338610113416+0.0006854499240642301i,0.05921572655076256-0.001111758865924368i,0.07692027721215688,0.05728256542976495
307,3,24,823.37255859375+43.264404296875i,339.35693359375+9.684325218200684i,2.427933928171141+0.05820273751001955i,0.1922711501757406-0.00227811196388639i,0.05843283736675722-0.0008640931774695923i,0.07692027721215688,0.05728256542976495
307,3,24,822.8870849609375+48.95323944091797i,339.6968383789062+5.888888835906982i,2.4241857766772+0.1020836079898954i,0.1936490655863592-0.005794806578953211i,0.05493025049046809-0.002032000064965087i,0.07692027721215688,0.05728256542976495
307,3,24,824.6054077148438+56.61141967773438i,339.61767578125-3.010472774505615i,2.426372054188793+0.1881997058623641i,0.195922180034488-0.009862551562683031i,0.05459062436124919-0.0003565017834025716i,0.07692027721215688,0.05728256542976495
307,3,24,828.2439575195312+68.89771270751953i,335.5981140136719-15.8828592300415i,2.45275373434353+0.3213798006971594i,0.1992679242432412-0.0144730393338987i,0.05625330105205942+0.000175070140605501i,0.07692027721215688,0.05728256542976495
307,3,24,831.952880859375+77.89728546142578i,330.2726440429688-24.96460151672363i,2.486950944199995+0.4238408094035374i,0.203891530828728-0.01960786818442073i,0.05703527142922213+0.001041694728555814i,0.07692027721215688,0.05728256542976495
307,3,24,851.3269653320312+99.22122955322266i,313.1308898925781-46.88037872314453i,2.612753865345033+0.708036566903432i,0.2100324908213143-0.02522994447303081i,99999+0i,0.07692027721215688,0.05728256542976495
307,3,24,870.4332885742188+110.5573577880859i,292.8429870605469-61.31656265258789i,2.771786577566937+0.9578982441982588i,0.2179730392814055-0.03126786599359865i,99999+0i,0.07692027721215688,0.05728256542976495
307,3,24,892.4085083007812+115.8930206298828i,268.6881103515625-73.72377014160156i,2.978744925519662+1.248649694213778i,0.2280491095923153-0.03759030457191519i,99999+0i,0.07692027721215688,0.05728256542976495
307,3,24,909.6638793945312+101.8125762939453i,246.5738830566406-80.09921264648438i,3.215735340842004+1.45753654328552i,0.2406636511791363-0.0439664727459497i,99999+0i,0.07692027721215688,0.05728256542976495
307,3,24,920.791748046875+62.00552368164062i,225.2452392578125-89.37929534912109i,3.437464843847272+1.639296397245739i,0.2563007377412891-0.05000746747718599i,99999+0i,0.07692027721215688,0.05728256542976495
307,3,24,921.8504028320312-5.906196594238281i,207.1001129150391-106.9895629882812i,3.52515664351061+1.79260535851325i,0.2755357811264293-0.05508154502479947i,99999+0i,0.07692027721215688,0.05728256542976495
307,3,24,919.2814331054688-128.7329559326172i,173.0417022705078-127.1028137207031i,3.805679836098819+2.051411045418198i,0.2990312908309065-0.05819431712830841i,99999+0i,0.07692027721215688,0.05728256542976495
307,3,24,882.5972900390625-297.2811279296875i,136.2196502685547-141.4330596923828i,4.208408883714251+2.18710748664577i,0.3274972931880694-0.05782322286083397i,99999+0i,0.07692027721215688,0.05728256542976495
307,3,24,805.5972290039062-452.3246154785156i,94.95880889892578-150.093505859375i,4.577221776111416+2.471457368886362i,0.3615783595051962-0.05169667631837582i,99999+0i,0.07692027721215688,0.05728256542976495
309,3,24,846.6578369140625+33.85760498046875i,312.7174377441406+83.79682922363281i,2.553108961184867-0.5758707666842936i,0.1692130385246403-0.1294640670791408i,0.08408430635232386-0.001428600659781003i,0.08227262575977599,0.05684411239635824
309,3,24,843.2156982421875+45.07857513427734i,315.1689147949219+73.31979370117188i,2.569645958460787-0.4547635559756258i,0.1903254047914238-0.1048181243991984i,0.08437234928817267-0.001354980621177141i,0.08227262575977599,0.05684411239635824
309,3,24,842.8716430664062+53.80216598510742i,315.7877807617188+64.53453063964844i,2.595528106275274-0.3600488335588128i,0.2044713167436065-0.08218356151493532i,0.0789471789732146-0.0006883592621871347i,0.08227262575977599,0.05684411239635824
309,3,24,842.5909423828125+57.19272994995117i,316.1235961914062+60.17227554321289i,2.605424521595707-0.315008412754658i,0.2135228590653638-0.06263395647651104i,0.08258250573672692+9.706061539211878e-05i,0.08227262575977599,0.05684411239635824
309,3,24,842.544921875+59.18312835693359i,316.0148010253906+54.3242301940918i,2.620900394813194-0.263263833645564i,0.219019057102627-0.04649952939936715i,0.08230158097810471-0.000243548944951183i,0.08227262575977599,0.05684411239635824
309,3,24,837.28466796875+63.03675079345703i,321.5982971191406+49.20267105102539i,2.57326638829965-0.1976839722293635i,0.222122552138977-0.03367310954104585i,0.08004924230138991-0.001024900000553756i,0.08227262575977599,0.05684411239635824
309,3,24,839.419677734375+66.5323486328125i,318.7463073730469+43.56163787841797i,2.613222012590931-0.1484060561059986i,0.2236615528068463-0.02381825629798431i,0.0824067440728085-0.0006993179543371855i,0.08227262575977599,0.05684411239635824
309,3,24,840.1184692382812+69.19754791259766i,320.4160766601562+42.39003372192383i,2.604939239755311-0.128663688582387i,0.2242003632301013-0.01649977853194644i,0.08089216002130792-0.001032265590490415i,0.08227262575977599,0.05684411239635824
309,3,24,836.0350341796875+67.106201171875i,323.3786010742188+42.84502410888672i,2.567733360352481-0.1326878043725963i,0.2241101788913396-0.01126036233626463i,0.07559553934161321-0.0008039849848695978i,0.08227262575977599,0.05684411239635824
309,3,24,836.2770385742188+69.81013488769531i,322.6442565917969+40.26518630981445i,2.578786892348234-0.1054573236338801i,0.2236285063322569-0.007662724099118522i,0.07792904336423283-0.001168784740158745i,0.08227262575977599,0.05684411239635824
309,3,24,836.0137939453125+60.09575653076172i,323.1992797851562+36.09583282470703i,2.575326229002699-0.1016796464467623i,0.2229042729385218-0.005310945779292765i,0.0794902856033802-0.0005406492706762873i,0.08227262575977599,0.05684411239635824
309,3,24,831.0911865234375+61.73161697387695i,329.9828491210938+35.68824768066406i,2.509468767470742-0.08432840076575616i,0.2220296995910037-0.003859774598684955i,0.07765751221800002-0.0002445728455124187i,0.08227262575977599,0.05684411239635824
309,3,24,834.7998657226562+61.63127136230469i,328.4175415039062+35.06958770751953i,2.533041309346588-0.08282579206346091i,0.2210614900276947-0.003017204220909052i,0.07889578568759394-0.001295409730832594i,0.08227262575977599,0.05684411239635824
309,3,24,833.8246459960938+62.54162979125977i,325.9233703613281+32.69489288330078i,2.551915116381084-0.06410390750111986i,0.2200341307349035-0.002543425731841112i,0.07786204921750982-0.0006936754729368814i,0.08227262575977599,0.05684411239635824
309,3,24,832.4212036132812+62.77158355712891i,328.8986206054688+31.09925270080566i,2.526393905866352-0.04803114988473605i,0.2189677911849111-0.002247895760219697i,0.07855848910045132-0.001133081547343169i,0.08227262575977599,0.05684411239635824
309,3,24,834.562744140625+42.03759002685547i,328.2781982421875+25.5975341796875i,2.536803385320595-0.06975279338880176i,0.217872821063249-0.001985496139100231i,0.07814513283392055-0.0009834634686669284i,0.08227262575977599,0.05684411239635824
309,3,24,833.4420776367188+44.9302978515625i,328.9970703125+23.92644500732422i,2.529832831112776-0.04741564490213634i,0.2167523281775307-0.001652321174048364i,0.0784965594100393-0.00180400832356401i,0.08227262575977599,0.05684411239635824
309,3,24,834.6170654296875+43.78208923339844i,328.8290710449219+24.63298606872559i,2.533903263774435-0.05667234500720188i,0.2156038616881572-0.001181375911131009i,0.07814488049382054-0.001346035477942987i,0.08227262575977599,0.05684411239635824
309,3,24,833.8671264648438+43.86817932128906i,330.0391235351562+23.3977108001709i,2.523311631794918-0.0459689031277519i,0.2144208461564335-0.0005383169022972573i,0.0773336164958987-0.001540812601451197i,0.08227262575977599,0.05684411239635824
309,3,24,832.5447387695312+41.17512130737305i,329.53076171875+26.33151817321777i,2.520347247311582-0.07644035387363964i,0.2131941160036264+0.0002827271427434917i,0.0754453967327557-0.001600934323742813i,0.08227262575977599,0.05684411239635824
309,3,24,832.4188232421875+42.1961784362793i,329.6583251953125+23.93954849243164i,2.521095811882166-0.05508041392730564i,0.2119136809377974+0.00126327280470043i,0.07389037147041637-0.001986389994273028i,0.08227262575977599,0.05684411239635824
309,3,24,832.4183349609375+2.374727249145508i,331.4622192382812+8.633527755737305i,2.509835931730509-0.05820877858760301i,0.2105707012981262+0.00236457982157515i,0.07388036150575682-0.00162196949143208i,0.08227262575977599,0.05684411239635824
309,3,24,830.6187133789062+2.202594757080078i,334.1438598632812+8.491485595703125i,2.484374787345174-0.05654282551150257i,0.2091595587206128+0.003531769105118674i,0.07203667614363532-0.002391159170293842i,0.08227262575977599,0.05684411239635824
309,3,24,829.1407470703125+1.639776229858398i,335.8925476074219+10.22158241271973i,2.466334813543982-0.07017145361524642i,0.2076798637200395+0.004697975817329162i,0.07138969275141274-0.001586574248558373i,0.08227262575977599,0.05684411239635824
309,3,24,828.2679443359375+2.677036285400391i,335.8999633789062+7.779302597045898i,2.46467991548053-0.04911121280288923i,0.206138240106177+0.005788512139249749i,0.0703549195419518-0.001764458937744532i,0.08227262575977599,0.05684411239635824
309,3,24,826.0693359375+2.441965103149414i,337.3913269042969+9.74421215057373i,2.446569534339232-0.06342168803483231i,0.2045497587835898+0.006724967301644335i,0.06999519280072902-0.001676844474536586i,0.08227262575977599,0.05684411239635824
309,3,24,826.4013671875+4.417449951171875i,338.5470581054688+6.341253280639648i,2.440411829697548-0.03266257763954525i,0.2029389514336882+0.007429128005931057i,0.06815575166609772-0.001705518458079306i,0.08227262575977599,0.05684411239635824
309,3,24,824.3192138671875+13.98403549194336i,339.8759765625+10.95155334472656i,2.424161815403936-0.03696731399723267i,0.2013404072140715+0.007826569179855896i,0.0671888904318115-0.001755720513569364i,0.08227262575977599,0.05684411239635824
309,3,24,824.801513671875+14.29496574401855i,339.1156921386719+9.517927169799805i,2.431480481665493-0.02609047177812504i,0.1997990309455908+0.007849749671698309i,0.06556794841529354-0.001827944982787966i,0.08227262575977599,0.05684411239635824
309,3,24,823.612060546875+17.99658966064453i,340.0909729003906+9.854125022888184i,2.421240952847049-0.01723839168458113i,0.1983701070331088+0.00744045390984124i,0.06549655054308084-0.001295764935161642i,0.08227262575977599,0.05684411239635824
309,3,24,825.073486328125+17.74822235107422i,339.5972595214844+6.929244041442871i,2.429619462938697+0.002687878476460083i,0.1971193587702557+0.006551450287922238i,0.06401518189916694-0.00156099438147416i,0.08227262575977599,0.05684411239635824
309,3,24,825.0366821289062+20.1699047088623i,339.1771850585938+5.301864624023438i,2.432800269905453+0.02143872683912904i,0.1961232103777174+0.005147290421127062i,0.06274277739961975-0.001743244856871143i,0.08227262575977599,0.05684411239635824
309,3,24,824.1524658203125+38.97479248046875i,338.7320251464844+14.72231101989746i,2.433455524522429+0.009295558617465217i,0.1954694472244132+0.003204251309649489i,0.0617454097869851-0.001814329377354008i,0.08227262575977599,0.05684411239635824
309,3,24,824.7613525390625+40.95360565185547i,338.0171203613281+13.34409618377686i,2.440977580872807+0.02479450159591571i,0.1952584332306447+0.0007095279046950941i,0.06035549791764643-0.001468856003464291i,0.08227262575977599,0.05684411239635824
309,3,24,825.024169921875+41.78181457519531i,337.9745788574219+10.94145584106445i,2.442525775047702+0.04455076685871428i,0.1956049960755538-0.002340077087519394i,0.05890585672155349-0.001053455433451383i,0.08227262575977599,0.05684411239635824
309,3,24,825.2315673828125+46.64091491699219i,337.7918395996094+6.994958400726318i,2.444828945497715+0.08744864346444159i,0.1966410499458395-0.005939536642468332i,0.05363030814711676-0.000949512925526979i,0.08227262575977599,0.05684411239635824
309,3,24,825.3909301757812+55.38669586181641i,337.9989318847656-1.625439167022705i,2.441148227115121+0.175605980384912i,0.1985190154127922-0.01007638914988395i,0.05431629998226754-0.0003979274815631609i,0.08227262575977599,0.05684411239635824
309,3,24,828.3905639648438+67.50199127197266i,334.8412170410156-15.35397911071777i,2.459564704230739+0.314376161012746i,0.2014161374397337-0.01472996362081764i,0.05703072394106656+1.101894067491245e-05i,0.08227262575977599,0.05684411239635824
309,3,24,831.982177734375+83.10965728759766i,332.3366088867188-29.63432693481445i,2.461560573318804+0.4695731493738935i,0.2055399030706013-0.01986768753637365i,0.05749638001213688+0.0004442348807768819i,0.08227262575977599,0.05684411239635824
309,3,24,850.866455078125+98.32208251953125i,313.3314819335938-46.99996185302734i,2.609757541642599+0.7052613610949493i,0.2111348974862367-0.02543664959185552i,99999+0i,0.08227262575977599,0.05684411239635824
309,3,24,871.1463012695312+109.8717041015625i,292.1309509277344-60.36048126220703i,2.785413357186816+0.9516300616989695i,0.2184915339342123-0.03134799548138723i,99999+0i,0.08227262575977599,0.05684411239635824
