cycle,type,temperature,Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time,Capacity
104,2,24,3.503549472589379,-2.009600166076219,31.21191143828531,1.9986,2.597,1661.313,1.649300642552199
104,2,24,3.502063167850589,-2.008641779706792,31.2291845340103,1.9986,2.596,1672.579,1.649300642552199
104,2,24,3.500165359076136,-2.008717498285088,31.27633926534151,1.9986,2.594,1683.875,1.649300642552199
104,2,24,3.498337029464971,-2.008333328533197,31.31508274483306,1.9988,2.592,1695.219,1.649300642552199
104,2,24,3.496987834115756,-2.008670699848858,31.34577191126674,1.9986,2.591,1706.594,1.649300642552199
104,2,24,3.494974615010855,-2.007975301327644,31.38007242994855,1.9986,2.589,1717.875,1.649300642552199
104,2,24,3.493631325062219,-2.007303288873789,31.40843460296467,1.9986,2.588,1729.172,1.649300642552199
104,2,24,3.491963168831389,-2.006859427222063,31.4437260072128,1.9986,2.586,1740.485,1.649300642552199
104,2,24,3.49042450521058,-2.0086620446309,31.49382551350001,1.9986,2.584,1751.766,1.649300642552199
104,2,24,3.488853030619226,-2.008271016511372,31.522610607997,1.9988,2.583,1763.016,1.649300642552199
104,2,24,3.487270905706588,-2.009037156464631,31.56111645331401,1.9986,2.582,1774.344,1.649300642552199
104,2,24,3.485703923482828,-2.008300597535636,31.60408867675647,1.9986,2.58,1785.735,1.649300642552199
104,2,24,3.484110632540846,-2.004550848628933,31.62628746875621,1.9986,2.578,1796.985,1.649300642552199
104,2,24,3.48275713188893,-2.006095622260918,31.66077057992243,1.9986,2.577,1808.36,1.649300642552199
104,2,24,3.481132223171969,-2.008402044724088,31.68807435990265,1.9986,2.575,1819.735,1.649300642552199
104,2,24,3.479674067511879,-2.009664918287809,31.72822229319308,1.9986,2.574,1831.047,1.649300642552199
104,2,24,3.478091866872966,-2.007426892840488,31.74709508912935,1.9986,2.572,1842.313,1.649300642552199
104,2,24,3.476510631573685,-2.008976352829772,31.79136686224507,1.9988,2.571,1853.641,1.649300642552199
104,2,24,3.474983599536367,-2.009384421553063,31.83107410284626,1.9986,2.569,1864.922,1.649300642552199
104,2,24,3.473598020621329,-2.007235627240854,31.85870836762881,1.9986,2.568,1876.172,1.649300642552199
104,2,24,3.472194244306642,-2.009016136964952,31.90066227912476,1.9986,2.566,1887.516,1.649300642552199
104,2,24,3.470486856113118,-2.007801093526523,31.93146950832062,1.9986,2.565,1898.766,1.649300642552199
104,2,24,3.469157033719326,-2.006171038077007,31.96867530125897,1.9986,2.563,1910.094,1.649300642552199
104,2,24,3.467642944977245,-2.008540820120988,32.00524088396309,1.9986,2.562,1921.485,1.649300642552199
104,2,24,3.466192780395102,-2.006323541883032,32.03522833287165,1.9986,2.56,1932.813,1.649300642552199
104,2,24,3.464603528127101,-2.007784770205804,32.07413432846551,1.9986,2.559,1944.141,1.649300642552199
104,2,24,3.463113676350809,-2.006694375600925,32.11569099304219,1.9986,2.558,1955.5,1.649300642552199
104,2,24,3.461677649529077,-2.007726071047466,32.15477846259027,1.9986,2.556,1966.829,1.649300642552199
104,2,24,3.460175240056791,-2.007501064035319,32.1881662835353,1.9986,2.554,1978.11,1.649300642552199
104,2,24,3.458783256195261,-2.005959131057766,32.22714462277398,1.9986,2.553,1989.438,1.649300642552199
104,2,24,3.45733469508844,-2.010275590983448,32.2706125454319,1.9988,2.552,2000.735,1.649300642552199
104,2,24,3.455702681912971,-2.007156597944667,32.3045423939726,1.9986,2.55,2012.047,1.649300642552199
104,2,24,3.454147230307388,-2.006626810081052,32.33783884049918,1.9986,2.548,2023.344,1.649300642552199
104,2,24,3.453024264036301,-2.008133356182662,32.3751661219567,1.9986,2.547,2034.641,1.649300642552199
104,2,24,3.451356472459299,-2.008677233299984,32.40878952891492,1.9986,2.546,2045.922,1.649300642552199
104,2,24,3.44977669964532,-2.008694287247069,32.4455758598723,1.9986,2.544,2057.25,1.649300642552199
104,2,24,3.448258436842908,-2.009260850360666,32.48122096479525,1.9986,2.542,2068.594,1.649300642552199
104,2,24,3.446739320168394,-2.008010688615425,32.52375454919986,1.9986,2.541,2079.875,1.649300642552199
104,2,24,3.445083913231453,-2.006202572904178,32.55144501718669,1.9986,2.54,2091.188,1.649300642552199
104,2,24,3.443614197988971,-2.008594426410514,32.60101143718786,1.9986,2.538,2102.454,1.649300642552199
104,2,24,3.441901892950947,-2.009343322178899,32.63181854579086,1.9988,2.536,2113.844,1.649300642552199
104,2,24,3.440621617013379,-2.008257684592126,32.67881893224187,1.9988,2.535,2125.204,1.649300642552199
104,2,24,3.438958478379079,-2.007081980955318,32.71961988357139,1.9986,2.534,2136.485,1.649300642552199
104,2,24,3.437188509730433,-2.007566714332452,32.74993904670237,1.9986,2.532,2147.813,1.649300642552199
104,2,24,3.435461007573692,-2.006691630146193,32.78615603432594,1.9986,2.53,2159.172,1.649300642552199
104,2,24,3.434130415381581,-2.008650853282534,32.82175849371177,1.9986,2.529,2170.563,1.649300642552199
104,2,24,3.432465134646217,-2.010512640018524,32.85994756106329,1.9986,2.527,2181.829,1.649300642552199
104,2,24,3.430680116947841,-2.010049022014438,32.91346522880833,1.9986,2.525,2193.11,1.649300642552199
104,2,24,3.428987990927422,-2.009007145701653,32.9612514839873,1.9988,2.524,2204.407,1.649300642552199
104,2,24,3.427353620156095,-2.00525133934604,32.99385491795989,1.9988,2.522,2215.766,1.649300642552199
104,2,24,3.426096218152562,-2.006774106532697,33.03272295487059,1.9986,2.52,2227.032,1.649300642552199
104,2,24,3.424064748509394,-2.009156350975323,33.068576706786,1.9988,2.519,2238.469,1.649300642552199
104,2,24,3.422233415934934,-2.007522830714028,33.1243708194378,1.9986,2.517,2249.907,1.649300642552199
104,2,24,3.420314412396825,-2.00820565005851,33.1745879170162,1.9986,2.515,2261.344,1.649300642552199
104,2,24,3.418775505365145,-2.009198398098137,33.21255040774503,1.9986,2.514,2272.891,1.649300642552199
104,2,24,3.416929592481686,-2.008059836424585,33.24732871954133,1.9986,2.512,2284.313,1.649300642552199
104,2,24,3.414802759360779,-2.007838820733835,33.28538704092687,1.9986,2.51,2295.719,1.649300642552199
104,2,24,3.412822878638892,-2.005368204006315,33.33034769578411,1.9986,2.508,2307.235,1.649300642552199
104,2,24,3.411080995561028,-2.007568924119852,33.38038848388958,1.9986,2.506,2318.657,1.649300642552199
104,2,24,3.409025900839604,-2.008947855531943,33.42104997282645,1.9986,2.504,2330.079,1.649300642552199
104,2,24,3.407163706056487,-2.009226890665028,33.45959632947481,1.9986,2.502,2341.532,1.649300642552199
104,2,24,3.405285719445767,-2.011399716596921,33.50961651112284,1.9986,2.5,2352.985,1.649300642552199
104,2,24,3.403012788692338,-2.006067642753759,33.55401893245218,1.9986,2.498,2364.407,1.649300642552199
104,2,24,3.400991601967433,-2.008069657404695,33.58705226480276,1.9988,2.496,2375.844,1.649300642552199
104,2,24,3.39881793870773,-2.00828181279903,33.62871016647792,1.9986,2.494,2387.36,1.649300642552199
104,2,24,3.396673454141904,-2.008731684093334,33.6854728022988,1.9986,2.492,2398.813,1.649300642552199
104,2,24,3.394701812889725,-2.010460089950788,33.72979604529012,1.9986,2.49,2410.266,1.649300642552199
104,2,24,3.392138567875523,-2.007780915987935,33.77068082744673,1.9986,2.488,2421.719,1.649300642552199
104,2,24,3.389755307596876,-2.009080271401655,33.81101625706897,1.9986,2.485,2433.157,1.649300642552199
104,2,24,3.387580338514651,-2.008551920713043,33.86271447690385,1.9986,2.483,2444.625,1.649300642552199
104,2,24,3.384822921422926,-2.009525537844191,33.91908181600921,1.9986,2.481,2456.063,1.649300642552199
104,2,24,3.382721714186873,-2.00751414763933,33.96320018416925,1.9986,2.478,2467.516,1.649300642552199
104,2,24,3.37994001403645,-2.009169076063334,34.01639526243385,1.9986,2.476,2479,1.649300642552199
104,2,24,3.377221437546337,-2.010746794504417,34.06615842613387,1.9986,2.473,2490.454,1.649300642552199
104,2,24,3.374712283432741,-2.008657642916839,34.09505549045264,1.9986,2.47,2501.938,1.649300642552199
104,2,24,3.371941079971453,-2.006526801468326,34.16449724673034,1.9986,2.467,2513.375,1.649300642552199
104,2,24,3.368678795882477,-2.007605268164863,34.19842376135241,1.9986,2.465,2524.829,1.649300642552199
104,2,24,3.365898262370154,-2.006461994003978,34.25418276501298,1.9986,2.461,2536.313,1.649300642552199
104,2,24,3.362531089890275,-2.008859831432566,34.29473793504035,1.9986,2.458,2547.735,1.649300642552199
104,2,24,3.359154470487521,-2.007833461994851,34.34439316646026,1.9986,2.455,2559.172,1.649300642552199
104,2,24,3.355640427204226,-2.008408650918163,34.39837925175426,1.9986,2.451,2570.657,1.649300642552199
104,2,24,3.352058841738269,-2.007038693064594,34.44659529856851,1.9986,2.448,2582.11,1.649300642552199
104,2,24,3.348100121682443,-2.007400791096164,34.48819683108644,1.9986,2.444,2593.547,1.649300642552199
104,2,24,3.344362113605621,-2.009253145927601,34.5596693331297,1.9986,2.44,2605.016,1.649300642552199
104,2,24,3.340283865342043,-2.007649588728395,34.59731075811005,1.9986,2.436,2616.469,1.649300642552199
104,2,24,3.335589044011373,-2.007661829770234,34.65546380573257,1.9986,2.432,2627.938,1.649300642552199
104,2,24,3.330998949104988,-2.010723281437969,34.71685144447023,1.9986,2.426,2639.36,1.649300642552199
104,2,24,3.326005826947304,-2.00656520920616,34.77916767037904,1.9986,2.422,2650.766,1.649300642552199
104,2,24,3.320787341678992,-2.009738011633197,34.8212903884443,1.9986,2.416,2662.204,1.649300642552199
104,2,24,3.31502955339954,-2.010567247580942,34.86325897476761,1.9986,2.411,2673.625,1.649300642552199
104,2,24,3.308511219277582,-2.008728682326,34.94271127614201,1.9986,2.405,2685.047,1.649300642552199
104,2,24,3.301960105774904,-2.008031810165517,34.98743621250503,1.9986,2.398,2696.5,1.649300642552199
104,2,24,3.294634579949987,-2.006626204998184,35.04646538170365,1.9986,2.392,2708.063,1.649300642552199
104,2,24,3.287048253284618,-2.007319087988539,35.11352173548239,1.9986,2.384,2719.516,1.649300642552199
104,2,24,3.278636960289967,-2.008687162046345,35.17210601217032,1.9986,2.376,2730.954,1.649300642552199
104,2,24,3.26956837500481,-2.008920291766126,35.23614159229437,1.9986,2.367,2742.391,1.649300642552199
104,2,24,3.259885502641948,-2.006815949617971,35.3039932602696,1.9986,2.358,2753.844,1.649300642552199
104,2,24,3.24926432982333,-2.009162124929164,35.36613865831235,1.9986,2.348,2765.297,1.649300642552199
104,2,24,3.237762389991686,-2.009305090341829,35.42893456099116,1.9986,2.336,2776.782,1.649300642552199
104,2,24,3.225263505838678,-2.00777680898668,35.49716063801991,1.9986,2.325,2788.157,1.649300642552199
104,2,24,3.21150461176739,-2.009207352066121,35.56722774360632,1.9986,2.311,2799.594,1.649300642552199
104,2,24,3.196774956390519,-2.007392859111119,35.65211247463752,1.9986,2.297,2811.079,1.649300642552199
104,2,24,3.180864344319607,-2.008467207257957,35.72468953817317,1.9986,2.281,2822.516,1.649300642552199
104,2,24,3.163078435062832,-2.007523543737587,35.80871009545517,1.9986,2.265,2834.079,1.649300642552199
104,2,24,3.143534356001061,-2.007950189068526,35.86861389286786,1.9986,2.245,2845.672,1.649300642552199
104,2,24,3.122314435217025,-2.007635235392419,35.96773112784879,1.9986,2.225,2857.219,1.649300642552199
104,2,24,3.099068987526061,-2.006877039024643,36.04151808907036,1.9986,2.203,2868.641,1.649300642552199
104,2,24,3.073534402768806,-2.008569302829997,36.11598155591536,1.9986,2.178,2880.125,1.649300642552199
104,2,24,3.045083161880038,-2.010293036349347,36.20345730274162,1.9986,2.151,2891.594,1.649300642552199
104,2,24,3.012564238595232,-2.007735259557487,36.31868652361508,1.9986,2.12,2903.11,1.649300642552199
104,2,24,2.976081555888872,-2.009086656678839,36.41833228352174,1.9986,2.085,2914.563,1.649300642552199
104,2,24,2.932877395446463,-2.008336034296156,36.50856570992933,1.9986,2.045,2926,1.649300642552199
104,2,24,2.881313499734468,-2.008811712678296,36.63977913153585,1.9986,1.996,2937.5,1.649300642552199
104,2,24,2.819257897325922,-2.009827541022607,36.7507012942614,1.9986,1.938,2948.938,1.649300642552199
104,2,24,2.74211028159841,-2.008587224188606,36.89429769669797,1.9986,1.868,2960.422,1.649300642552199
104,2,24,2.64016450048054,-2.007025990949201,37.02449074692715,1.9986,1.776,2971.844,1.649300642552199
104,2,24,2.492394514304757,-2.007190037793146,37.17851155117442,1.9986,1.651,2983.297,1.649300642552199
104,2,24,2.909514321076569,-0.001637921714061779,37.32511174435206,0.0005999999999999999,0,2994.969,1.649300642552199
104,2,24,3.003428029616992,-0.001202676127368616,37.3014949181521,0.0004,0,3006.454,1.649300642552199
104,2,24,3.066172659763503,-5.949070440348435e-05,37.1978990805889,0.0005999999999999999,0,3018.094,1.649300642552199
104,2,24,3.115454835325372,0.000326338093948171,37.10365868146867,0.0004,0,3029.625,1.649300642552199
104,2,24,3.155822375055936,-0.0001160579896351955,36.9514993546314,0.0005999999999999999,0,3041.266,1.649300642552199
104,2,24,3.189356627550331,0.002579224975545558,36.81763424059095,0.0005999999999999999,0,3052.86,1.649300642552199
104,2,24,3.216527284607182,3.36298736943953e-05,36.65392935535768,0.0005999999999999999,0,3064.391,1.649300642552199
104,2,24,3.240005648295417,0.0002187080543289054,36.4977839935941,0.0004,0,3075.954,1.649300642552199
104,2,24,3.260257562346937,0.002320407117019913,36.34028838864799,0.0004,0,3087.579,1.649300642552199
104,2,24,3.278741818865489,-0.001110563013173219,36.15609177284677,0.0004,0,3099.141,1.649300642552199
104,2,24,3.294893186394725,-0.002217745654922591,35.98722347922435,0.0005999999999999999,0,3110.75,1.649300642552199
104,2,24,3.309303722827772,0.00072271797755749,35.83054575474719,0.0004,0,3122.297,1.649300642552199
104,2,24,3.322858055762572,0.000791908796170661,35.66407351203104,0.0005999999999999999,0,3133.891,1.649300642552199
104,2,24,3.335257653927705,-0.0002652569923178662,35.49229807584156,0.0005999999999999999,0,3145.469,1.649300642552199
104,2,24,3.346730883585152,0.001136756709927328,35.33229760342474,0.0005999999999999999,0,3157.172,1.649300642552199
104,2,24,3.357037026993333,-0.0001182128484618977,35.17099151386116,0.0005999999999999999,0,3168.922,1.649300642552199
104,2,24,3.366941282424907,-0.005514755602082469,35.00329708633461,0.0005999999999999999,0,3180.641,1.649300642552199
104,2,24,3.375953203562097,-0.000736901019412791,34.84390740484366,0.0005999999999999999,0,3192.344,1.649300642552199
104,2,24,3.384679142249175,0.0006354978905997854,34.67970283715874,0.0005999999999999999,0,3204.047,1.649300642552199
104,2,24,3.392533506636444,-0.0009940663102674752,34.52368607011459,0.0005999999999999999,0,3215.797,1.649300642552199
104,2,24,3.400089624990525,0.00134237537265172,34.3582273970788,0.0005999999999999999,0,3227.579,1.649300642552199
104,2,24,3.406910129033794,0.003628593224081176,34.21002175721513,0.0005999999999999999,0,3239.344,1.649300642552199
106,2,24,4.18930134713925,-0.002334320687266399,23.15402261256221,0.0005999999999999999,0,0,1.63238299185809
106,2,24,4.189366482043888,0.007641409109865343,23.14147777970099,0.0004,4.205,9.375,1.63238299185809
106,2,24,3.990039218133831,-2.010317764818421,23.17889448973708,1.9986,3.027,21.547,1.63238299185809
106,2,24,3.970668584086988,-2.009313997089717,23.25041005263359,1.9986,3.028,32.907,1.63238299185809
106,2,24,3.956306654562747,-2.0101533123592,23.3454599119523,1.9986,3.016,44.282,1.63238299185809
106,2,24,3.944080215055678,-2.009392932278828,23.45513640891654,1.9984,3.006,55.64100000000001,1.63238299185809
106,2,24,3.933627256652419,-2.009398738652318,23.55683702296025,1.9986,2.997,67.01599999999999,1.63238299185809
106,2,24,3.924237989449383,-2.009910897988052,23.66567529075142,1.9984,2.99,78.375,1.63238299185809
106,2,24,3.915805256654858,-2.009419122351308,23.78425955831452,1.9984,2.984,89.71899999999999,1.63238299185809
106,2,24,3.907790558354872,-2.007341473927628,23.88716654626335,1.9986,2.978,101.079,1.63238299185809
106,2,24,3.900599761136142,-2.00871549898973,23.98429806562003,1.9984,2.973,112.407,1.63238299185809
106,2,24,3.893899588281458,-2.009370829494205,24.0924213252698,1.9986,2.965,123.813,1.63238299185809
106,2,24,3.887333950935733,-2.007341987426269,24.19909041694871,1.9986,2.961,135.188,1.63238299185809
106,2,24,3.88139007407469,-2.007971753936951,24.31489351167462,1.9986,2.955,146.594,1.63238299185809
106,2,24,3.875666302510124,-2.006515891773971,24.423323488252,1.9984,2.951,157.954,1.63238299185809
106,2,24,3.870566599215323,-2.00757156163991,24.54630884536854,1.9986,2.947,169.344,1.63238299185809
106,2,24,3.865230238123393,-2.00719352035658,24.65201431391956,1.9986,2.943,180.719,1.63238299185809
106,2,24,3.859992952870422,-2.008456595034277,24.75667779800149,1.9986,2.939,192.063,1.63238299185809
106,2,24,3.85524978249591,-2.010311456498238,24.84473963335495,1.9986,2.935,203.391,1.63238299185809
106,2,24,3.850606055444097,-2.011656455495815,24.96195363026275,1.9986,2.931,214.75,1.63238299185809
106,2,24,3.846129727448532,-2.006683226589281,25.06222151327401,1.9986,2.927,226.079,1.63238299185809
106,2,24,3.841811219206213,-2.008530231397265,25.14840354483175,1.9986,2.923,237.407,1.63238299185809
106,2,24,3.837816354282364,-2.009456326692574,25.25161654831262,1.9986,2.919,248.766,1.63238299185809
106,2,24,3.833786329302662,-2.007638787136973,25.34159570232251,1.9986,2.916,260.094,1.63238299185809
106,2,24,3.829811858911442,-2.009203151846371,25.44067835707346,1.9984,2.913,271.5,1.63238299185809
106,2,24,3.825843876277539,-2.009108791235168,25.54927905809055,1.9984,2.911,282.875,1.63238299185809
106,2,24,3.822165009550925,-2.01067893838134,25.64177023670733,1.9986,2.907,294.219,1.63238299185809
106,2,24,3.818512805540396,-2.009032118981207,25.74311134411484,1.9986,2.905,305.563,1.63238299185809
106,2,24,3.815082375273118,-2.009219436469059,25.83033926911907,1.9986,2.901,316.938,1.63238299185809
106,2,24,3.811162340441984,-2.006274990196164,25.9286075313123,1.9986,2.899,328.282,1.63238299185809
106,2,24,3.808030271983813,-2.006945302352596,26.03172833440173,1.9984,2.897,339.641,1.63238299185809
106,2,24,3.804500893370933,-2.009348835075684,26.12644340754222,1.9984,2.893,351.079,1.63238299185809
106,2,24,3.801207695584141,-2.008291293236889,26.21578398378199,1.9986,2.89,362.422,1.63238299185809
106,2,24,3.797893597481316,-2.008608284679532,26.30904098612141,1.9986,2.887,373.797,1.63238299185809
106,2,24,3.794192176978358,-2.007250957517186,26.39901602174694,1.9986,2.884,385.125,1.63238299185809
106,2,24,3.790941773037757,-2.007503351232763,26.49672092998198,1.9986,2.881,396.516,1.63238299185809
106,2,24,3.78746958922599,-2.007732412876766,26.58886580071817,1.9986,2.878,407.844,1.63238299185809
106,2,24,3.784148367457925,-2.007376236884609,26.67315356781256,1.9986,2.875,419.204,1.63238299185809
106,2,24,3.78063552808563,-2.008481968415406,26.76774597671026,1.9986,2.872,430.547,1.63238299185809
106,2,24,3.777052695976218,-2.008965103974937,26.84298828906761,1.9986,2.869,441.938,1.63238299185809
106,2,24,3.773534885223957,-2.007831615821502,26.93338550329885,1.9986,2.865,453.282,1.63238299185809
106,2,24,3.769890002002833,-2.008797339460555,27.00834941323989,1.9986,2.861,464.641,1.63238299185809
106,2,24,3.766083151995542,-2.006445604249466,27.09311710454869,1.9986,2.858,476.016,1.63238299185809
106,2,24,3.762659554175066,-2.008421471566101,27.17543540135611,1.9986,2.855,487.329,1.63238299185809
106,2,24,3.759246750175506,-2.008353807581206,27.25789768676729,1.9986,2.851,498.719,1.63238299185809
106,2,24,3.755405390397452,-2.006367356287171,27.32646091777593,1.9986,2.848,510.094,1.63238299185809
106,2,24,3.751935664615137,-2.005381357207178,27.40028443764918,1.9986,2.845,521.485,1.63238299185809
106,2,24,3.748535791140687,-2.006981913814421,27.47980692885587,1.9986,2.841,532.86,1.63238299185809
106,2,24,3.744860858304786,-2.00737595083842,27.54485349436585,1.9986,2.837,544.25,1.63238299185809
106,2,24,3.741451635789953,-2.008905045995299,27.6086002280805,1.9986,2.834,555.657,1.63238299185809
106,2,24,3.738136068630762,-2.007623446840354,27.66143834313691,1.9986,2.831,567.032,1.63238299185809
106,2,24,3.73460762927564,-2.008669605620277,27.71573690466435,1.9986,2.828,578.454,1.63238299185809
106,2,24,3.730951169767158,-2.007071687184843,27.75524660525266,1.9986,2.825,589.797,1.63238299185809
106,2,24,3.727923643817956,-2.005695822595865,27.80742620365189,1.9986,2.821,601.172,1.63238299185809
106,2,24,3.724400331339643,-2.008564324124354,27.84612655764479,1.9986,2.818,612.547,1.63238299185809
106,2,24,3.721187421464015,-2.006329288092868,27.89680272735131,1.9986,2.815,623.985,1.63238299185809
106,2,24,3.71773187538348,-2.009293901552263,27.93443539349683,1.9984,2.812,635.36,1.63238299185809
106,2,24,3.714694549618943,-2.010129990806498,27.95355794451929,1.9986,2.809,646.672,1.63238299185809
106,2,24,3.711723034787804,-2.00743122717073,27.9871313808685,1.9986,2.806,658.032,1.63238299185809
106,2,24,3.708256736120166,-2.006365598068498,28.02242055182853,1.9986,2.803,669.36,1.63238299185809
106,2,24,3.705264205400974,-2.006196706836436,28.05369321862811,1.9986,2.8,680.766,1.63238299185809
106,2,24,3.702368869586819,-2.010352264374009,28.0770570839028,1.9984,2.797,692.141,1.63238299185809
106,2,24,3.699274815709087,-2.008220968761207,28.10625437636308,1.9986,2.794,703.485,1.63238299185809
106,2,24,3.696040975579231,-2.009140927055654,28.11576699063122,1.9986,2.791,714.829,1.63238299185809
106,2,24,3.693107100639905,-2.007004037253715,28.13872111464408,1.9986,2.789,726.188,1.63238299185809
106,2,24,3.690078102034279,-2.007713231577014,28.1577373560029,1.9986,2.785,737.516,1.63238299185809
106,2,24,3.687168296750875,-2.006139193038681,28.18358303967965,1.9986,2.783,748.875,1.63238299185809
106,2,24,3.684254478483591,-2.005277283528931,28.21315823267747,1.9986,2.78,760.282,1.63238299185809
106,2,24,3.681620403786666,-2.006992909322871,28.22329836889344,1.9986,2.777,771.641,1.63238299185809
106,2,24,3.678261866597173,-2.007740785266289,28.24993784816229,1.9986,2.774,783.032,1.63238299185809
106,2,24,3.675172884332675,-2.008341393338935,28.27526513453733,1.9986,2.771,794.438,1.63238299185809
106,2,24,3.67245262933857,-2.007871366076426,28.30157525894549,1.9986,2.768,805.797,1.63238299185809
106,2,24,3.669197842552932,-2.003993197450938,28.32377644142723,1.9986,2.765,817.2190000000001,1.63238299185809
106,2,24,3.666482579512002,-2.008002366727218,28.35585482412811,1.9986,2.763,828.625,1.63238299185809
106,2,24,3.663683787684346,-2.009319929274432,28.38114108813972,1.9986,2.759,840.016,1.63238299185809
106,2,24,3.66037959400746,-2.005860338061433,28.41019587562457,1.9986,2.757,851.36,1.63238299185809
106,2,24,3.657818444392775,-2.009679364428988,28.44858199754271,1.9986,2.754,862.7190000000001,1.63238299185809
106,2,24,3.654797243334273,-2.011165090430256,28.46858370817694,1.9986,2.751,874.063,1.63238299185809
106,2,24,3.651991199421722,-2.006599514508282,28.50504618525111,1.9986,2.748,885.422,1.63238299185809
106,2,24,3.649082362363719,-2.008993707444083,28.53843779207457,1.9986,2.745,896.735,1.63238299185809
106,2,24,3.646283235695982,-2.006162732056928,28.57550456968796,1.9986,2.743,908.141,1.63238299185809
106,2,24,3.643543008702037,-2.008852756331966,28.61519367729661,1.9986,2.74,919.532,1.63238299185809
106,2,24,3.64039851729845,-2.007601183012643,28.64103808691329,1.9986,2.737,930.954,1.63238299185809
106,2,24,3.637841591873282,-2.006721344056019,28.67736439947987,1.9986,2.735,942.297,1.63238299185809
106,2,24,3.635260558669794,-2.008104370794189,28.71823752793851,1.9986,2.732,953.704,1.63238299185809
106,2,24,3.6328292936142,-2.009567618330441,28.74406831492631,1.9986,2.729,965.063,1.63238299185809
106,2,24,3.629694019619487,-2.010034043489379,28.78739421180071,1.9986,2.727,976.391,1.63238299185809
106,2,24,3.62708612840044,-2.00746644748991,28.82543207759781,1.9986,2.724,987.86,1.63238299185809
106,2,24,3.624294938951174,-2.008364786783046,28.86532090203413,1.9986,2.722,999.235,1.63238299185809
106,2,24,3.621703285137528,-2.005659576596022,28.90814878824605,1.9986,2.719,1010.563,1.63238299185809
106,2,24,3.61914226253603,-2.006865427585232,28.93834295369077,1.9986,2.716,1021.938,1.63238299185809
106,2,24,3.616540868210114,-2.006548733561713,28.97687280034312,1.9986,2.714,1033.266,1.63238299185809
106,2,24,3.614112059753011,-2.005752199848074,29.01259642410646,1.9986,2.711,1044.61,1.63238299185809
106,2,24,3.611416571330799,-2.007284406791322,29.05041821060815,1.9986,2.709,1056.032,1.63238299185809
106,2,24,3.608828783343365,-2.010083179678522,29.09992076731688,1.9984,2.706,1067.391,1.63238299185809
106,2,24,3.606202693606761,-2.010082263688544,29.12946605172476,1.9986,2.703,1078.704,1.63238299185809
106,2,24,3.603653653846865,-2.009028023878312,29.17294096670802,1.9986,2.701,1090.094,1.63238299185809
106,2,24,3.601194952267916,-2.006383432629401,29.22218477207574,1.9986,2.699,1101.438,1.63238299185809
106,2,24,3.598588772892449,-2.004994282510475,29.24912645830858,1.9986,2.696,1112.797,1.63238299185809
106,2,24,3.596176353895379,-2.006293591967666,29.29012396230678,1.9986,2.694,1124.172,1.63238299185809
106,2,24,3.593831682703558,-2.007962220516126,29.33270369641354,1.9986,2.691,1135.532,1.63238299185809
106,2,24,3.59143555228608,-2.011006891986307,29.36221338238969,1.9986,2.689,1146.875,1.63238299185809
106,2,24,3.589168309833574,-2.007608033472036,29.40700049042472,1.9986,2.687,1158.235,1.63238299185809
106,2,24,3.586644546880497,-2.011309871099336,29.44494046877641,1.9986,2.685,1169.579,1.63238299185809
106,2,24,3.584190014124268,-2.009310143092542,29.482660850322,1.9986,2.681,1180.954,1.63238299185809
106,2,24,3.581844757370804,-2.009127329864603,29.53502251954297,1.9986,2.679,1192.297,1.63238299185809
106,2,24,3.579462087883976,-2.005593530504647,29.58120171266068,1.9986,2.677,1203.719,1.63238299185809
106,2,24,3.577114663574099,-2.010514204331038,29.61753289171421,1.9986,2.675,1215.125,1.63238299185809
106,2,24,3.574694812905444,-2.011226954172944,29.65118972825262,1.9986,2.673,1226.454,1.63238299185809
106,2,24,3.572453011942298,-2.005683973425868,29.68454376188731,1.9986,2.671,1237.891,1.63238299185809
106,2,24,3.570194517198454,-2.009830789180827,29.73080757840321,1.9986,2.668,1249.25,1.63238299185809
106,2,24,3.568126870843191,-2.008293663070211,29.76685200784328,1.9984,2.666,1260.579,1.63238299185809
106,2,24,3.565759575677403,-2.007483983934171,29.79261963061899,1.9986,2.664,1271.954,1.63238299185809
106,2,24,3.563557550924007,-2.008528758098781,29.83823973691977,1.9986,2.662,1283.282,1.63238299185809
106,2,24,3.561175121956059,-2.007823379598994,29.87786658743548,1.9986,2.66,1294.688,1.63238299185809
106,2,24,3.559030096141133,-2.007032245016793,29.90900752403135,1.9986,2.658,1306.032,1.63238299185809
106,2,24,3.557034700743037,-2.009987604906416,29.94096639689532,1.9986,2.655,1317.407,1.63238299185809
106,2,24,3.554893026505977,-2.008259792512654,29.97431134573921,1.9986,2.653,1328.782,1.63238299185809
106,2,24,3.552473068720957,-2.006084748926989,30.01507076627428,1.9986,2.651,1340.172,1.63238299185809
106,2,24,3.55043043034673,-2.006498799609076,30.0484442068442,1.9986,2.649,1351.547,1.63238299185809
106,2,24,3.548483205050825,-2.007895050209436,30.1013735006372,1.9986,2.647,1362.891,1.63238299185809
106,2,24,3.546325092731401,-2.009761106008706,30.13143049175086,1.9986,2.645,1374.235,1.63238299185809
106,2,24,3.544171978079881,-2.005358007702498,30.1688496951251,1.9986,2.642,1385.563,1.63238299185809
106,2,24,3.542399554000235,-2.00755205310487,30.21180639116185,1.9986,2.641,1396.969,1.63238299185809
